Sex,Year,AgeGroup,Ethnicity,Race,Deaths,Population,Crude Rate,Survival Rate scaled,Survival Rate
Male,2014,70-74 years,Hispanic,White,99,346349,28.6,0.763589917,0.999714161
Male,2014,70-74 years,Non-Hispanic,Asian or Pacific Islander,46,215737,21.3,0.824157329,0.999786777
Male,2014,70-74 years,Non-Hispanic,Black or African American,91,417254,21.8,0.820095388,0.999781907
Male,2014,70-74 years,Non-Hispanic,White,1310,4053224,32.3,0.732428328,0.9996768
Male,2014,75-79 years,Hispanic,White,126,240632,52.4,0.565261669,0.999476379
Male,2014,75-79 years,Non-Hispanic,Asian or Pacific Islander,58,149610,38.8,0.67865125,0.999612325
Male,2014,75-79 years,Non-Hispanic,Black or African American,79,275139,28.7,0.762515005,0.999712872
Male,2014,75-79 years,Non-Hispanic,White,1404,2804992,50.1,0.584516243,0.999499464
Male,2014,80-84 years,Hispanic,White,81,156989,51.6,0.571651863,0.99948404
Male,2014,80-84 years,Non-Hispanic,Asian or Pacific Islander,41,91965,44.6,0.63015216,0.999554178
Male,2014,80-84 years,Non-Hispanic,Black or African American,64,166733,38.4,0.681843582,0.999616153
Male,2014,80-84 years,Non-Hispanic,White,1537,1940278,79.2,0.341284687,0.999207845
Male,2014,85+ years,Hispanic,White,100,125114,79.9,0.33534896,0.999200729
Male,2014,85+ years,Non-Hispanic,Asian or Pacific Islander,60,77174,77.7,0.35353776,0.999222536
Male,2014,85+ years,Non-Hispanic,Black or African American,65,128774,50.5,0.580993035,0.99949524
Male,2014,85+ years,Non-Hispanic,White,1872,1752628,106.8,0.111116894,0.99893189
Male,2015,25-29 years,Non-Hispanic,White,24,6518073,0.4,0.998929824,0.999996318
Male,2015,30-34 years,Non-Hispanic,Black or African American,19,1374569,1.4,0.990471933,0.999986177
Male,2015,30-34 years,Non-Hispanic,White,34,6316732,0.5,0.997511512,0.999994617
Male,2015,35-39 years,Hispanic,White,17,1945696,0.9,0.994713438,0.999991263
Male,2015,35-39 years,Non-Hispanic,Black or African American,16,1270431,1.3,0.99149648,0.999987406
Male,2015,35-39 years,Non-Hispanic,White,49,5912903,0.8,0.995088999,0.999991713
Male,2015,40-44 years,Hispanic,White,22,1781966,1.2,0.991703528,0.999987654
Male,2015,40-44 years,Non-Hispanic,Black or African American,32,1225835,2.6,0.980227706,0.999973895
Male,2015,40-44 years,Non-Hispanic,White,71,6019368,1.2,0.992162816,0.999988205
Male,2015,45-49 years,Hispanic,White,35,1585714,2.2,0.98359118,0.999977928
Male,2015,45-49 years,Non-Hispanic,Black or African American,40,1238989,3.2,0.975073347,0.999967716
Male,2015,45-49 years,Non-Hispanic,White,149,6605747,2.3,0.983187454,0.999977444
Male,2015,50-54 years,Hispanic,White,58,1361328,4.3,0.966464802,0.999957395
Male,2015,50-54 years,Non-Hispanic,Black or African American,63,1289122,4.9,0.961239309,0.99995113
Male,2015,50-54 years,Non-Hispanic,White,297,7485257,4,0.968906522,0.999960322
Male,2015,55-59 years,Hispanic,White,66,1072583,6.2,0.950677228,0.999938466
Male,2015,55-59 years,Non-Hispanic,Asian or Pacific Islander,27,500876,5.4,0.95703967,0.999946094
Male,2015,55-59 years,Non-Hispanic,Black or African American,100,1199466,8.3,0.932463755,0.99991663
Male,2015,55-59 years,Non-Hispanic,White,563,7598693,7.4,0.940202923,0.999925908
Male,2015,60-64 years ,Hispanic,White,84,783357,10.7,0.912562418,0.999892769
Male,2015,60-64 years ,Non-Hispanic,Asian or Pacific Islander,34,416083,8.2,0.933844956,0.999918286
Male,2015,60-64 years ,Non-Hispanic,Black or African American,113,936745,12.1,0.901386082,0.99987937
Male,2015,60-64 years ,Non-Hispanic,White,808,6810015,11.9,0.903038965,0.999881351
Male,2015,65-69 years,Hispanic,White,105,564936,18.6,0.846978304,0.999814138
Male,2015,65-69 years,Non-Hispanic,Asian or Pacific Islander,32,336771,9.5,0.922747094,0.99990498
Male,2015,65-69 years,Non-Hispanic,Black or African American,114,686006,16.6,0.863394948,0.999833821
Male,2015,65-69 years,Non-Hispanic,White,1117,5888127,19,0.843773765,0.999810296
Male,2015,70-74 years,Hispanic,White,109,367500,29.7,0.754615446,0.999703401
Male,2015,70-74 years,Non-Hispanic,Asian or Pacific Islander,59,227448,25.9,0.785641941,0.9997406
Male,2015,70-74 years,Non-Hispanic,Black or African American,81,433989,18.7,0.846328631,0.999813359
Male,2015,70-74 years,Non-Hispanic,White,1304,4190421,31.1,0.742448563,0.999688814
Male,2015,75-79 years,Hispanic,White,104,251317,41.4,0.656844047,0.99958618
Male,2015,75-79 years,Non-Hispanic,Asian or Pacific Islander,55,160338,34.3,0.715892082,0.999656975
Male,2015,75-79 years,Non-Hispanic,Black or African American,81,285241,28.4,0.765148347,0.99971603
Male,2015,75-79 years,Non-Hispanic,White,1431,2867048,49.9,0.58569774,0.99950088
Male,2015,80-84 years,Hispanic,White,80,163531,48.9,0.593968235,0.999510796
Male,2015,80-84 years,Non-Hispanic,Asian or Pacific Islander,54,97910,55.2,0.541986156,0.999448473
Male,2015,80-84 years,Non-Hispanic,Black or African American,71,173156,41,0.660001116,0.999589965
Male,2015,80-84 years,Non-Hispanic,White,1517,1950481,77.8,0.353293411,0.999222243
Male,2015,85+ years,Hispanic,White,93,135824,68.5,0.43090179,0.99931529
Male,2015,85+ years,Non-Hispanic,Asian or Pacific Islander,59,84333,70,0.418475838,0.999300392
Male,2015,85+ years,Non-Hispanic,Black or African American,63,135106,46.6,0.613071344,0.999533699
Male,2015,85+ years,Non-Hispanic,White,1892,1797249,105.3,0.123953534,0.99894728
Male,2016,20-24 years,Non-Hispanic,White,17,6397971,0.3,0.999784732,0.999997343
Male,2016,25-29 years,Non-Hispanic,White,30,6603033,0.5,0.998211437,0.999995457
Male,2016,30-34 years,Non-Hispanic,Black or African American,16,1401196,1.1,0.992476797,0.999988581
Male,2016,30-34 years,Non-Hispanic,White,35,6346122,0.6,0.997400873,0.999994485
Male,2016,35-39 years,Non-Hispanic,Black or African American,16,1306466,1.2,0.991786214,0.999987753
Male,2016,35-39 years,Non-Hispanic,White,43,6043915,0.7,0.996066841,0.999992885
Male,2016,40-44 years,Hispanic,White,24,1808890,1.3,0.990934602,0.999986732
Male,2016,40-44 years,Non-Hispanic,Black or African American,28,1201441,2.3,0.982562539,0.999976695
Male,2016,40-44 years,Non-Hispanic,White,69,5781631,1.2,0.992046804,0.999988066
Male,2016,45-49 years,Hispanic,White,31,1629537,1.9,0.986133663,0.999980976
Male,2016,45-49 years,Non-Hispanic,Black or African American,43,1243580,3.5,0.973160643,0.999965422
Male,2016,45-49 years,Non-Hispanic,White,144,6594542,2.2,0.983787885,0.999978164
Male,2016,50-54 years,Hispanic,White,49,1405869,3.5,0.972930191,0.999965146
Male,2016,50-54 years,Non-Hispanic,Asian or Pacific Islander,22,576170,3.8,0.970153315,0.999961817
Male,2016,50-54 years,Non-Hispanic,Black or African American,63,1276747,4.9,0.960844223,0.999950656
Male,2016,50-54 years,Non-Hispanic,White,292,7223604,4,0.968285104,0.999959577
Male,2016,55-59 years,Hispanic,White,65,1120968,5.8,0.95363661,0.999942014
Male,2016,55-59 years,Non-Hispanic,Asian or Pacific Islander,22,510558,4.3,0.966060564,0.99995691
Male,2016,55-59 years,Non-Hispanic,Black or African American,94,1216021,7.7,0.93752587,0.999922699
Male,2016,55-59 years,Non-Hispanic,White,507,7622098,6.7,0.946520682,0.999933483
Male,2016,60-64 years ,Hispanic,White,96,827287,11.6,0.905213257,0.999883958
Male,2016,60-64 years ,Non-Hispanic,Asian or Pacific Islander,38,436121,8.7,0.929326508,0.999912868
Male,2016,60-64 years ,Non-Hispanic,Black or African American,120,971109,12.4,0.89893425,0.99987643
Male,2016,60-64 years ,Non-Hispanic,White,766,6915497,11.1,0.909614032,0.999889234
Male,2016,65-69 years,Hispanic,White,95,601256,15.8,0.870214948,0.999841997
Male,2016,65-69 years,Non-Hispanic,Asian or Pacific Islander,48,355811,13.5,0.889481664,0.999865097
Male,2016,65-69 years,Non-Hispanic,Black or African American,96,731495,13.1,0.892538548,0.999868762
Male,2016,65-69 years,Non-Hispanic,White,1151,6131264,18.8,0.845423071,0.999812274
Male,2016,70-74 years,Hispanic,White,103,390496,26.4,0.781999406,0.999736233
Male,2016,70-74 years,Non-Hispanic,Asian or Pacific Islander,49,240813,20.3,0.832285551,0.999796523
Male,2016,70-74 years,Non-Hispanic,Black or African American,84,449331,18.7,0.846075143,0.999813055
Male,2016,70-74 years,Non-Hispanic,White,1361,4297247,31.7,0.737837395,0.999683286
Male,2016,75-79 years,Hispanic,White,131,262072,50,0.585078038,0.999500137
Male,2016,75-79 years,Non-Hispanic,Asian or Pacific Islander,49,169618,28.9,0.761049671,0.999711116
Male,2016,75-79 years,Non-Hispanic,Black or African American,81,294251,27.5,0.772400801,0.999724725
Male,2016,75-79 years,Non-Hispanic,White,1423,2953626,48.2,0.600159726,0.999518219
Male,2016,80-84 years,Hispanic,White,102,170983,59.7,0.50443308,0.999403449
Male,2016,80-84 years,Non-Hispanic,Asian or Pacific Islander,50,105222,47.5,0.605660368,0.999524814
Male,2016,80-84 years,Non-Hispanic,Black or African American,60,181109,33.1,0.725678411,0.999668708
Male,2016,80-84 years,Non-Hispanic,White,1368,1971664,69.4,0.423294558,0.99930617
Male,2016,85+ years,Hispanic,White,117,145915,80.2,0.33320904,0.999198163
Male,2016,85+ years,Non-Hispanic,Asian or Pacific Islander,57,91246,62.5,0.480966895,0.999375315
Male,2016,85+ years,Non-Hispanic,Black or African American,57,140374,40.6,0.663318049,0.999593942
Male,2016,85+ years,Non-Hispanic,White,1953,1838575,106.2,0.116016743,0.998937764
Male,2017,20-24 years,Non-Hispanic,White,18,6278145,0.3,0.999609579,0.999997133
Male,2017,25-29 years,Non-Hispanic,White,22,6663560,0.3,0.999247215,0.999996698
Male,2017,30-34 years,Non-Hispanic,Black or African American,18,1432026,1.3,0.991516954,0.99998743
Male,2017,30-34 years,Non-Hispanic,White,33,6356409,0.5,0.997670753,0.999994808
Male,2017,35-39 years,Hispanic,White,17,2031390,0.8,0.995020861,0.999991631
Male,2017,35-39 years,Non-Hispanic,Black or African American,18,1335546,1.3,0.990759589,0.999986522
Male,2017,35-39 years,Non-Hispanic,White,51,6141422,0.8,0.995074566,0.999991696
Male,2017,40-44 years,Hispanic,White,25,1840229,1.4,0.990669816,0.999986415
Male,2017,40-44 years,Non-Hispanic,Black or African American,27,1196321,2.3,0.983176547,0.999977431
Male,2017,40-44 years,Non-Hispanic,White,64,5693593,1.1,0.992625355,0.999988759
Male,2017,45-49 years,Hispanic,White,27,1672900,1.6,0.988539278,0.99998386
Male,2017,45-49 years,Non-Hispanic,Black or African American,50,1248170,4,0.968589032,0.999959941
Male,2017,45-49 years,Non-Hispanic,White,121,6505494,1.9,0.986487432,0.9999814
Male,2017,50-54 years,Hispanic,White,56,1441376,3.9,0.969595662,0.999961148
Male,2017,50-54 years,Non-Hispanic,Asian or Pacific Islander,17,583806,2.9,0.977713298,0.999970881
Male,2017,50-54 years,Non-Hispanic,Black or African American,62,1256091,4.9,0.960831438,0.999950641
Male,2017,50-54 years,Non-Hispanic,White,262,6976356,3.8,0.970676908,0.999962445
Male,2017,55-59 years,Hispanic,White,79,1170798,6.7,0.945721449,0.999932525
Male,2017,55-59 years,Non-Hispanic,Asian or Pacific Islander,19,521403,3.6,0.971607135,0.99996356
Male,2017,55-59 years,Non-Hispanic,Black or African American,71,1221902,5.8,0.953536075,0.999941894
Male,2017,55-59 years,Non-Hispanic,White,505,7556784,6.7,0.94626191,0.999933173
Male,2017,60-64 years ,Hispanic,White,86,875899,9.8,0.920107432,0.999901815
Male,2017,60-64 years ,Non-Hispanic,Asian or Pacific Islander,33,453584,7.3,0.941318748,0.999927246
Male,2017,60-64 years ,Non-Hispanic,Black or African American,123,1012816,12.1,0.900707897,0.999878556
Male,2017,60-64 years ,Non-Hispanic,White,785,7030183,11.2,0.908866977,0.999888339
Male,2017,65-69 years,Hispanic,White,95,626703,15.2,0.875566061,0.999848413
Male,2017,65-69 years,Non-Hispanic,Asian or Pacific Islander,55,368867,14.9,0.877636004,0.999850895
Male,2017,65-69 years,Non-Hispanic,Black or African American,128,751212,17,0.859881816,0.999829609
Male,2017,65-69 years,Non-Hispanic,White,1072,6050983,17.7,0.854235143,0.999822839
Male,2017,70-74 years,Hispanic,White,99,423362,23.4,0.806958827,0.999766158
Male,2017,70-74 years,Non-Hispanic,Asian or Pacific Islander,48,259973,18.5,0.848001883,0.999815365
Male,2017,70-74 years,Non-Hispanic,Black or African American,111,483994,22.9,0.810712787,0.999770658
Male,2017,70-74 years,Non-Hispanic,White,1414,4690768,30.1,0.75057474,0.999698557
Male,2017,75-79 years,Hispanic,White,116,274292,42.3,0.649264825,0.999577093
Male,2017,75-79 years,Non-Hispanic,Asian or Pacific Islander,72,179385,40.1,0.667227149,0.999598629
Male,2017,75-79 years,Non-Hispanic,Black or African American,88,306373,28.7,0.762428278,0.999712768
Male,2017,75-79 years,Non-Hispanic,White,1492,3084873,48.4,0.598600272,0.99951635
Male,2017,80-84 years,Hispanic,White,99,178788,55.4,0.540149918,0.999446272
Male,2017,80-84 years,Non-Hispanic,Asian or Pacific Islander,46,113022,40.7,0.662532096,0.999593
Male,2017,80-84 years,Non-Hispanic,Black or African American,91,187363,48.6,0.596900569,0.999514312
Male,2017,80-84 years,Non-Hispanic,White,1550,1999127,77.5,0.355310568,0.999224662
Male,2017,85+ years,Hispanic,White,115,155150,74.1,0.383769422,0.999258782
Male,2017,85+ years,Non-Hispanic,Asian or Pacific Islander,57,98376,57.9,0.518729894,0.99942059
Male,2017,85+ years,Non-Hispanic,Black or African American,72,145908,49.3,0.590416951,0.999506538
Male,2017,85+ years,Non-Hispanic,White,2033,1868015,108.8,0.094259625,0.998911679
Male,2018,20-24 years,Non-Hispanic,White,17,6181689,0.3,0.999707192,0.99999725
Male,2018,25-29 years,Non-Hispanic,White,16,6670014,0.2,1.000000171,0.999997601
Male,2018,30-34 years,Hispanic,White,16,2131519,0.8,0.995740059,0.999992494
Male,2018,30-34 years,Non-Hispanic,White,30,6374608,0.5,0.998075646,0.999995294
Male,2018,35-39 years,Non-Hispanic,Black or African American,23,1361418,1.7,0.987909958,0.999983106
Male,2018,35-39 years,Non-Hispanic,White,46,6224452,0.7,0.995836958,0.99999261
Male,2018,40-44 years,Hispanic,White,16,1874176,0.9,0.994880377,0.999991463
Male,2018,40-44 years,Non-Hispanic,Black or African American,29,1204514,2.4,0.981919673,0.999975924
Male,2018,40-44 years,Non-Hispanic,White,61,5702766,1.1,0.99307921,0.999989303
Male,2018,45-49 years,Hispanic,White,31,1705975,1.8,0.986844614,0.999981829
Male,2018,45-49 years,Non-Hispanic,Black or African American,39,1241757,3.1,0.975805061,0.999968593
Male,2018,45-49 years,Non-Hispanic,White,121,6354480,1.9,0.986118754,0.999980958
Male,2018,50-54 years,Hispanic,White,57,1478793,3.9,0.969851569,0.999961455
Male,2018,50-54 years,Non-Hispanic,Black or African American,69,1234251,5.6,0.955372527,0.999944096
Male,2018,50-54 years,Non-Hispanic,White,219,6730775,3.3,0.974862553,0.999967463
Male,2018,55-59 years,Hispanic,White,59,1222250,4.8,0.961738788,0.999951728
Male,2018,55-59 years,Non-Hispanic,Asian or Pacific Islander,29,536799,5.4,0.956940925,0.999945976
Male,2018,55-59 years,Non-Hispanic,Black or African American,107,1226998,8.7,0.929265684,0.999912795
Male,2018,55-59 years,Non-Hispanic,White,513,7466168,6.9,0.9446917,0.99993129
Male,2018,60-64 years ,Hispanic,White,91,921154,9.9,0.919603408,0.999901211
Male,2018,60-64 years ,Non-Hispanic,Asian or Pacific Islander,41,468584,8.7,0.929021344,0.999912502
Male,2018,60-64 years ,Non-Hispanic,Black or African American,114,1047925,10.9,0.911264924,0.999891214
Male,2018,60-64 years ,Non-Hispanic,White,771,7115878,10.8,0.911629554,0.999891651
Male,2018,65-69 years,Hispanic,White,110,656407,16.8,0.862227534,0.999832421
Male,2018,65-69 years,Non-Hispanic,Asian or Pacific Islander,41,381244,10.8,0.912302292,0.999892457
Male,2018,65-69 years,Non-Hispanic,Black or African American,112,773148,14.5,0.881174925,0.999855138
Male,2018,65-69 years,Non-Hispanic,White,1033,6095337,16.9,0.860647082,0.999830526
Male,2018,70-74 years,Hispanic,White,135,454906,29.7,0.754477017,0.999703235
Male,2018,70-74 years,Non-Hispanic,Asian or Pacific Islander,40,280166,14.3,0.882917979,0.999857228
Male,2018,70-74 years,Non-Hispanic,Black or African American,108,515294,21,0.827187934,0.999790411
Male,2018,70-74 years,Non-Hispanic,White,1414,4870837,29,0.759869665,0.999709701
Male,2018,75-79 years,Hispanic,White,123,289041,42.6,0.647064377,0.999574455
Male,2018,75-79 years,Non-Hispanic,Asian or Pacific Islander,62,188985,32.8,0.728367336,0.999671932
Male,2018,75-79 years,Non-Hispanic,Black or African American,84,321909,26.1,0.784354664,0.999739057
Male,2018,75-79 years,Non-Hispanic,White,1585,3287107,48.2,0.599820907,0.999517813
Male,2018,80-84 years,Hispanic,White,116,188513,61.5,0.48875944,0.999384658
Male,2018,80-84 years,Non-Hispanic,Asian or Pacific Islander,61,120946,50.4,0.581329135,0.999495643
Male,2018,80-84 years,Non-Hispanic,Black or African American,79,193820,40.8,0.662036431,0.999592405
Male,2018,80-84 years,Non-Hispanic,White,1560,2053395,76,0.368339646,0.999240283
Male,2018,85+ years,Hispanic,White,123,163334,75.3,0.373893995,0.999246942
Male,2018,85+ years,Non-Hispanic,Asian or Pacific Islander,65,106167,61.2,0.491344407,0.999387757
Male,2018,85+ years,Non-Hispanic,Black or African American,64,151916,42.1,0.650617301,0.999578715
Male,2018,85+ years,Non-Hispanic,White,2020,1889689,106.9,0.110409033,0.998931041
Male,2019,20-24 years,Non-Hispanic,White,17,6107190,0.3,0.999679211,0.999997216
Male,2019,25-29 years,Non-Hispanic,White,16,6629094,0.2,0.99998782,0.999997586
Male,2019,30-34 years,Non-Hispanic,White,40,6440004,0.6,0.996820359,0.999993789
Male,2019,35-39 years,Hispanic,White,19,2092650,0.9,0.994428048,0.999990921
Male,2019,35-39 years,Non-Hispanic,Black or African American,21,1375980,1.5,0.989271419,0.999984738
Male,2019,35-39 years,Non-Hispanic,White,40,6264505,0.6,0.996675226,0.999993615
Male,2019,40-44 years,Hispanic,White,27,1900100,1.4,0.990148925,0.99998579
Male,2019,40-44 years,Non-Hispanic,Black or African American,24,1229440,2,0.985718899,0.999980479
Male,2019,40-44 years,Non-Hispanic,White,64,5759739,1.1,0.992733026,0.999988888
Male,2019,45-49 years,Hispanic,White,32,1735419,1.8,0.986621145,0.999981561
Male,2019,45-49 years,Non-Hispanic,Black or African American,30,1229809,2.4,0.981654495,0.999975606
Male,2019,45-49 years,Non-Hispanic,White,121,6153852,2,0.985600962,0.999980338
Male,2019,50-54 years,Hispanic,White,49,1508756,3.2,0.974912621,0.999967523
Male,2019,50-54 years,Non-Hispanic,Asian or Pacific Islander,16,601323,2.7,0.979807882,0.999973392
Male,2019,50-54 years,Non-Hispanic,Black or African American,42,1209117,3.5,0.973028441,0.999965264
Male,2019,50-54 years,Non-Hispanic,White,226,6531954,3.5,0.973142668,0.999965401
Male,2019,55-59 years,Hispanic,White,93,1272431,7.3,0.941039706,0.999926912
Male,2019,55-59 years,Non-Hispanic,Asian or Pacific Islander,35,551906,6.3,0.94910675,0.999936583
Male,2019,55-59 years,Non-Hispanic,Black or African American,78,1229152,6.3,0.949071896,0.999936542
Male,2019,55-59 years,Non-Hispanic,White,405,7373578,5.5,0.956188674,0.999945074
Male,2019,60-64 years ,Hispanic,White,90,967347,9.3,0.924400305,0.999906962
Male,2019,60-64 years ,Non-Hispanic,Asian or Pacific Islander,41,479643,8.5,0.930704015,0.99991452
Male,2019,60-64 years ,Non-Hispanic,Black or African American,108,1077104,10,0.918369192,0.999899731
Male,2019,60-64 years ,Non-Hispanic,White,741,7156186,10.4,0.915635171,0.999896453
Male,2019,65-69 years,Hispanic,White,100,690912,14.5,0.881280078,0.999855264
Male,2019,65-69 years,Non-Hispanic,Asian or Pacific Islander,56,393561,14.2,0.883319984,0.999857709
Male,2019,65-69 years,Non-Hispanic,Black or African American,122,799724,15.3,0.874760616,0.999847447
Male,2019,65-69 years,Non-Hispanic,White,1037,6184910,16.8,0.862154814,0.999832334
Male,2019,70-74 years,Hispanic,White,113,485675,23.3,0.807940162,0.999767334
Male,2019,70-74 years,Non-Hispanic,Asian or Pacific Islander,53,300333,17.6,0.854811083,0.999823529
Male,2019,70-74 years,Non-Hispanic,Black or African American,115,549811,20.9,0.827543503,0.999790837
Male,2019,70-74 years,Non-Hispanic,White,1398,5078323,27.5,0.772390344,0.999724712
Male,2019,75-79 years,Hispanic,White,114,304229,37.5,0.689458269,0.999625282
Male,2019,75-79 years,Non-Hispanic,Asian or Pacific Islander,67,199193,33.6,0.721453825,0.999663643
Male,2019,75-79 years,Non-Hispanic,Black or African American,104,336161,30.9,0.743958531,0.999690624
Male,2019,75-79 years,Non-Hispanic,White,1567,3427295,45.7,0.620651961,0.999542788
Male,2019,80-84 years,Hispanic,White,122,198059,61.6,0.488229061,0.999384022
Male,2019,80-84 years,Non-Hispanic,Asian or Pacific Islander,62,129178,48,0.601680088,0.999520042
Male,2019,80-84 years,Non-Hispanic,Black or African American,83,200847,41.3,0.657319561,0.99958675
Male,2019,80-84 years,Non-Hispanic,White,1524,2120861,71.9,0.402654621,0.999281424
Male,2019,85+ years,Hispanic,White,131,172212,76.1,0.367528201,0.99923931
Male,2019,85+ years,Non-Hispanic,Asian or Pacific Islander,73,114326,63.9,0.469423296,0.999361475
Male,2019,85+ years,Non-Hispanic,Black or African American,68,157901,43.1,0.642806909,0.99956935
Male,2019,85+ years,Non-Hispanic,White,1976,1906803,103.6,0.137657786,0.99896371
Male,2020,25-29 years,Non-Hispanic,White,26,6520008,0.4,0.998674884,0.999996012
Male,2020,30-34 years,Non-Hispanic,White,26,6504693,0.4,0.998667053,0.999996003
Male,2020,35-39 years,Non-Hispanic,Black or African American,20,1383849,1.4,0.989946524,0.999985548
Male,2020,35-39 years,Non-Hispanic,White,43,6275387,0.7,0.996285725,0.999993148
Male,2020,40-44 years,Hispanic,White,24,1946730,1.2,0.991718164,0.999987672
Male,2020,40-44 years,Non-Hispanic,Black or African American,23,1265505,1.8,0.986841998,0.999981825
Male,2020,40-44 years,Non-Hispanic,White,77,5853809,1.3,0.991029667,0.999986846
Male,2020,45-49 years,Hispanic,White,27,1761187,1.5,0.989214101,0.999984669
Male,2020,45-49 years,Non-Hispanic,Black or African American,27,1207681,2.2,0.983353618,0.999977643
Male,2020,45-49 years,Non-Hispanic,White,112,5929177,1.9,0.986245573,0.99998111
Male,2020,50-54 years,Hispanic,White,55,1549248,3.6,0.972390372,0.999964499
Male,2020,50-54 years,Non-Hispanic,Black or African American,48,1200964,4,0.968664727,0.999960032
Male,2020,50-54 years,Non-Hispanic,White,209,6444965,3.2,0.974953217,0.999967572
Male,2020,55-59 years,Hispanic,White,75,1315209,5.7,0.95443769,0.999942975
Male,2020,55-59 years,Non-Hispanic,Asian or Pacific Islander,31,559207,5.5,0.955763463,0.999944564
Male,2020,55-59 years,Non-Hispanic,Black or African American,85,1221168,7,0.943944747,0.999930395
Male,2020,55-59 years,Non-Hispanic,White,416,7200901,5.8,0.953815978,0.999942229
Male,2020,60-64 years ,Hispanic,White,111,1020499,10.9,0.911278347,0.99989123
Male,2020,60-64 years ,Non-Hispanic,Asian or Pacific Islander,36,492264,7.3,0.941003801,0.999926869
Male,2020,60-64 years ,Non-Hispanic,Black or African American,114,1102596,10.3,0.915763969,0.999896608
Male,2020,60-64 years ,Non-Hispanic,White,712,7183401,9.9,0.919329607,0.999900883
Male,2020,65-69 years,Hispanic,White,118,731820,16.1,0.867513168,0.999838758
Male,2020,65-69 years,Non-Hispanic,Asian or Pacific Islander,56,405608,13.8,0.886844938,0.999861936
Male,2020,65-69 years,Non-Hispanic,Black or African American,122,827816,14.7,0.879078526,0.999852624
Male,2020,65-69 years,Non-Hispanic,White,1038,6295659,16.5,0.864482409,0.999835124
Male,2020,70-74 years,Hispanic,White,141,517792,27.2,0.774873895,0.99972769
Male,2020,70-74 years,Non-Hispanic,Asian or Pacific Islander,55,322077,17.1,0.859568785,0.999829233
Male,2020,70-74 years,Non-Hispanic,Black or African American,135,586258,23,0.809935131,0.999769726
Male,2020,70-74 years,Non-Hispanic,White,1449,5275703,27.5,0.772917803,0.999725345
Male,2020,75-79 years,Hispanic,White,129,322811,40,0.668692383,0.999600385
Male,2020,75-79 years,Non-Hispanic,Asian or Pacific Islander,53,209215,25.3,0.790706473,0.999746672
Male,2020,75-79 years,Non-Hispanic,Black or African American,100,349269,28.6,0.76319505,0.999713688
Male,2020,75-79 years,Non-Hispanic,White,1656,3538469,46.8,0.611654685,0.999532001
Male,2020,80-84 years,Hispanic,White,120,206889,58,0.518219808,0.999419979
Male,2020,80-84 years,Non-Hispanic,Asian or Pacific Islander,70,137611,50.9,0.577723471,0.99949132
Male,2020,80-84 years,Non-Hispanic,Black or African American,85,207884,40.9,0.660962809,0.999591118
Male,2020,80-84 years,Non-Hispanic,White,1525,2165315,70.4,0.414574026,0.999295714
Male,2020,85+ years,Hispanic,White,125,182182,68.6,0.429719542,0.999313873
Male,2020,85+ years,Non-Hispanic,Asian or Pacific Islander,71,122557,57.9,0.51880274,0.999420678
Male,2020,85+ years,Non-Hispanic,Black or African American,62,163597,37.9,0.68590317,0.99962102
Male,2020,85+ years,Non-Hispanic,White,1970,1921637,102.5,0.146934312,0.998974832
